Year;ID_Unit;ID_UnitType;RegistrationNumber;UnitName;Location;RegularMembersTo6;RegularMembersTo15;RegularMembersTo18;RegularMembersTo26;RegularMembersFrom26;RegularMembers;MembersTo6;MembersTo15;MembersTo18;MembersTo26;MembersFrom26;Members
2019;23404;oddil;623.26.001-1;chlapeckı;Domašov;4;38;6;1;6;55;4;38;6;1;6;55
2019;23405;oddil;623.26.001-2;dívèí;Domašov;2;17;3;3;2;27;2;17;3;3;2;27
2019;23407;oddil;623.26.005;Sv. Václava koedukovanı;Rajhrad;0;25;3;3;6;37;0;25;3;3;6;37
2019;23410;oddil;623.30.001;Vlèata a svìtlušky;Šlapanice;12;38;0;1;3;54;12;38;0;1;3;54
2019;23411;oddil;623.30.002;Skauti;Šlapanice;1;51;15;4;4;75;1;51;15;4;4;75
2019;23412;oddil;623.30.003;Skautky;Šlapanice;0;38;8;3;1;50;0;38;8;3;1;50
2019;23413;oddil;623.30.004;Roveøi;Šlapanice;0;0;1;5;6;12;0;0;1;5;6;12
2019;23416;oddil;623.31.002;2. oddíl Jaguáøi;Vranovice;15;43;7;4;12;81;15;43;7;4;12;81
2019;23417;oddil;623.31.003;3. oddíl Za jeden provaz Hustopeèe;Hustopeèe;0;44;5;5;4;58;0;44;5;5;4;58
2019;23418;oddil;623.31.004;"4. oddíl ""Gaudete""";Køepice;0;38;3;4;0;45;0;38;3;4;0;45
2019;23419;oddil;623.31.005;5. oddíl Kolbiza Uherèice;Uherèice;4;27;4;6;1;42;4;27;4;6;1;42
2019;23420;oddil;623.31.006;6. oddíl Ignis Pohoøelice;Pohoøelice;1;51;7;2;3;64;1;51;7;2;3;64
2019;28357;oddil;623.31.007;7. oddíl Esox Rosice;Rosice;1;38;2;4;4;49;1;38;2;4;4;49
2019;23550;oddil;624.01.001;Plamen;Bøeclav;0;48;10;10;3;71;0;48;10;10;3;71
2019;23551;oddil;624.01.002;V Trávì;Bøeclav;0;37;3;6;3;49;0;37;3;6;3;49
2019;23554;oddil;624.01.005;OS;Bøeclav;0;0;0;1;27;28;0;0;0;1;27;28
2019;29006;oddil;624.01.012;Rozbøesk;Bøeclav;0;0;0;6;1;7;0;0;5;12;2;19
2019;23557;oddil;624.03.001;Vlaštovky;Mikulov;10;47;6;4;7;74;10;47;6;4;7;74
2019;23558;oddil;624.03.002;Poutníci;Mikulov;0;26;4;2;0;32;0;26;4;4;1;35
2019;23559;oddil;624.03.069;OS Ptakopysci;Mikulov;0;0;0;0;8;8;0;0;0;0;14;14
2019;23560;oddil;624.03.109;Stalker;Mikulov;0;0;0;6;2;8;0;0;0;6;2;8
2019;27793;oddil;625.02.001-1;Jednièka;Kostelec;0;27;1;2;0;30;0;27;1;3;0;31
2019;23424;oddil;625.02.002;Podchøibáci;Kyjov, Dubòany, Milotice,  Kostelec, Jeov;6;71;7;2;3;89;6;71;7;2;3;89
2019;28903;oddil;625.02.003-1;Trojka;Dubòany, Jeov, Kyjov, Svatoboøice-Mistøín;0;16;6;2;0;24;0;16;6;2;0;24
2019;29194;oddil;625.02.006-1;6. oddíl ŠvESTKA dánice;dánice;0;13;0;0;2;15;0;13;0;0;2;15
2019;23430;oddil;625.02.008;SRK;Kyjovsko;0;0;1;8;1;10;0;0;6;12;1;19
2019;28391;oddil;625.02.010;Maskegoni;Kostelec, Kyjov, Hısly;0;0;0;0;8;8;0;0;0;0;9;9
2019;29526;oddil;625.02.011;Kmen dospìlıch;;0;0;0;1;18;19;0;0;0;1;21;22
2019;23433;oddil;625.03.001;Jeci;Veselí nad Moravou;0;27;3;4;3;37;0;27;3;4;3;37
2019;23434;oddil;625.03.002;1. smeèka Vrabèáci;Veselí nad Moravou;0;18;0;0;6;24;0;18;0;0;6;24
2019;23435;oddil;625.03.003;Roj Devìtsil;Veselí nad Moravou;0;16;1;0;3;20;0;16;1;0;3;20
2019;23436;oddil;625.03.004;Èmelky;Veselí nad Moravou;0;21;2;8;3;34;0;22;2;8;3;35
2019;23439;oddil;625.04.001;Tuláci;Ratíškovice;0;14;6;4;1;25;0;14;6;4;1;25
2019;23440;oddil;625.04.002;SQUAW;Ratíškovice;0;26;7;6;4;43;0;26;7;6;4;43
2019;23441;oddil;625.04.003;Trojka;Ratíškovice;3;45;2;5;4;59;3;45;2;5;4;59
2019;23446;oddil;625.04.008;Hoshoo;Vracov;0;0;2;1;7;10;0;0;2;1;7;10
2019;23448;oddil;625.04.010;Andromeda;Vracov;2;30;4;2;3;41;2;30;4;2;3;41
2019;28993;oddil;625.04.011;TSK Èejkovice;Èejkovice;2;38;0;5;7;52;2;38;0;5;7;52
2019;23450;oddil;625.05.001;Ledòáèci;Mikulèice;0;55;8;4;1;68;0;55;8;4;1;68
2019;23453;oddil;625.05.004;Káòata;Luice;0;0;1;1;6;8;0;0;1;1;6;8
2019;23454;oddil;625.05.005;The Blue Savoys;Mikulèice;0;0;0;0;16;16;0;0;0;0;16;16
2019;23455;oddil;625.05.006;Fénix;Mikulèice;0;30;3;2;2;37;0;30;3;2;2;37
2019;23458;oddil;625.06.001;Slunovrat;Hodonín;0;40;1;3;4;48;0;40;1;3;5;49
2019;27888;oddil;625.06.002;Topas;Hodonín;1;25;1;0;6;33;1;25;1;0;7;34
2019;27923;oddil;625.06.006;Cor Dare Prušánky;Prušánky;2;26;7;4;2;41;2;26;7;4;2;41
2019;29383;oddil;625.06.009;Jiní køí;Mutìnice;3;20;4;5;2;34;3;20;4;5;2;34
2019;23467;oddil;625.06.042;Mladí táborníci a Veselá srdce;Hodonín;1;25;2;13;1;42;1;25;2;13;1;42
2019;27681;oddil;625.09.001;Škorpióni Klobouky u Brna;Klobouky u Brna;0;24;2;1;2;29;0;24;2;1;2;29
2019;27682;oddil;625.09.002;Orion;Velké Hostìrádky;0;25;2;0;5;32;0;25;2;0;5;32
2019;27683;oddil;625.09.003;Kmen R+R;Klobouky u Brna;0;0;5;7;1;13;0;0;5;7;1;13
2019;27088;oddil;626.01.001;"1. oddíl vodních skautù a skautek Luleè - ""Severní hvìzda""";Luleè a okolí;1;60;9;9;8;87;1;60;9;9;8;87
2019;23480;oddil;626.01.002;"2. chlapeckı oddíl ""Kondoøi""";Vyškov;0;27;9;7;0;43;0;27;9;7;0;43
2019;23481;oddil;626.01.003;"3.oddíl skautek ""Kassiopeia""";Vyškov;0;18;7;7;0;32;0;18;7;7;0;32
2019;23482;oddil;626.01.004;"4. smeèka vlèat ""Kondoøi""";Vyškov;0;29;1;3;0;33;0;29;1;3;0;33
2019;23483;oddil;626.01.005;"5. oddíl vodních skautù ""RA""";Vyškov;0;34;9;8;2;53;0;34;9;8;2;53
2019;23565;oddil;626.01.006;6. kmen Ivanovice na Hané;Ivanovice na Hané;0;0;4;6;1;11;0;0;4;6;1;11
2019;23484;oddil;626.01.007;"7. roj svìtlušek ""Vèelky""";Vyškov;0;20;4;1;1;26;0;20;4;3;1;28
2019;27364;oddil;626.01.008;8. oddíl;Vyškov;0;0;0;11;25;36;0;0;0;12;25;37
2019;23485;oddil;626.01.102;2. klub oldskautù;Vyškov;0;0;0;0;13;13;0;0;0;0;16;16
2019;23488;oddil;626.03.001;1. oddíl vlèat a benjamínkù;Slavkov u Brna;7;39;1;1;6;54;7;39;1;1;6;54
2019;23489;oddil;626.03.002;2. oddíl sk. a skautek;Slavkov u Brna;0;16;9;5;4;34;0;16;9;5;4;34
2019;23490;oddil;626.03.004;4. oddíl Vèelièky;Slavkov u Brna;3;27;0;1;3;34;3;27;0;1;3;34
2019;23494;oddil;627.01.003;1. oddíl;Jevišovice;0;11;10;13;12;46;0;11;10;13;12;46
2019;23495;oddil;627.01.004;1. oddíl vlèat a svìtlušek;Jevišovice;1;20;0;0;2;23;1;20;0;0;2;23
2019;23496;oddil;627.01.127;OS 127;Jevišovice;0;0;0;0;16;16;0;0;0;0;16;16
2019;23498;oddil;627.02.001-3;1. dívèí oddíl;Znojmo;0;17;4;6;7;34;0;17;4;6;7;34
2019;23499;oddil;627.02.001-7;1. smíšenı oddíl;Znojmo, U Obøí hlavy 7;0;38;10;18;10;76;0;38;10;18;10;76
2019;23501;oddil;627.02.003;3. Smíšenı oddíl Prokopa Diviše;Znojmo - Kuchaøovice;0;12;0;0;2;14;0;12;0;0;2;14
2019;23502;oddil;627.02.004;4. Smíšenı oddíl;Znojmo;0;25;2;2;3;32;0;25;2;2;3;32
2019;23503;oddil;627.02.006;6. Smíšenı oddíl;Znojmo;0;21;2;6;7;36;0;21;2;6;7;36
2019;23505;oddil;627.02.014;OS - 14;Znojmo;0;0;0;0;10;10;0;0;0;0;10;10
2019;23500;oddil;627.03.001;1. OVS Znojmo;Znojmo;0;36;7;6;0;49;0;36;7;6;0;49
2019;28155;oddil;627.03.002;Plavèíci;Znojmo;7;44;0;0;2;53;7;44;0;0;2;53
2019;28159;oddil;627.03.003;PéTéPé;Znojmo;0;0;0;1;54;55;0;0;0;1;54;55
2019;29014;oddil;627.03.011;Fénix;Hodonín;0;17;2;0;5;24;0;17;2;0;5;24
2019;29178;oddil;627.03.013;Rodinnı vodní skauting;Luice u Hodonína;14;2;0;0;20;36;14;2;0;0;20;36
2019;25911;oddil;712.03.001;Junaèky Vatry;Olomouc;0;11;0;6;3;20;0;11;0;6;3;20
2019;27435;oddil;712.03.002;Oldskauti;;0;0;0;0;15;15;0;0;0;0;15;15
2019;28525;oddil;712.03.003-3;Rarášci;Hlušovice;12;31;0;0;5;48;12;31;0;0;5;48
2019;29066;oddil;712.03.004;Hlínìnky;Olomouc;0;0;0;0;10;10;0;0;0;0;10;10
2019;25912;oddil;712.03.005;Ostøí hoši;Olomouc;1;30;0;1;15;47;1;30;0;1;15;47
2019;25913;oddil;712.03.007;Jitøenka;Olomouc;2;28;3;0;3;36;2;28;3;0;3;36
2019;25995;oddil;712.03.020;20. oddíl;Bystrovany;0;23;0;0;4;27;0;23;0;0;4;27
2019;29261;oddil;712.03.068;Dráèata Domašov;Domašov nad Bystøicí;1;9;3;0;6;19;1;9;3;0;6;19
2019;25916;oddil;712.04.003-1;3. smeèka vlèat;Olomouc;0;26;2;4;3;35;0;26;2;4;3;35
2019;25917;oddil;712.04.003-2;3. roj svìtlušek SVÌTİLKA;Olomouc;1;18;5;6;5;35;1;18;5;6;5;35
2019;25918;oddil;712.04.006;6. oddíl Švestka Olomouc;Olomouc;0;12;5;6;3;26;0;12;5;6;3;26
2019;25920;oddil;712.04.020;20. oddíl Králováci;Olomouc;0;13;5;8;6;32;0;13;5;8;6;32
2019;25921;oddil;712.04.288;288. Klub OSJ;Olomouc;0;0;0;0;18;18;0;0;0;0;19;19
2019;25928;oddil;712.05.002-2;2. oddíl Šotci;Olomouc;0;34;7;6;5;52;0;34;7;6;5;52
2019;25930;oddil;712.05.004-3;4. oddíl Ostnovci;Olomouc;0;26;2;10;0;38;0;26;2;10;1;39
2019;29481;oddil;712.05.006-6;6. oddíl Ostøíi;Olomouc;0;0;0;0;18;18;0;0;0;0;18;18
2019;25932;oddil;712.05.007;7. oddíl;Olomouc;0;20;7;5;7;39;0;20;7;5;7;39
2019;28992;oddil;712.05.008;8. oddíl Trojlístek;;0;32;4;8;4;48;0;32;4;8;4;48
2019;25934;oddil;712.05.010;10.oddíl;Olomouc;0;0;0;1;19;20;0;0;0;1;19;20
2019;25935;oddil;712.05.023;23. koed. oddíl Lvíèata Štìpánov;Štìpánov;0;21;0;1;2;24;0;21;0;1;4;26
2019;25936;oddil;712.05.289;289. oddíl starších junákù - Nezmaøi;Olomouc;0;0;0;0;6;6;0;0;0;0;6;6
2019;25938;oddil;712.06.003;Rysi;Olomouc;0;0;0;0;15;15;0;0;0;0;15;15
2019;29036;oddil;712.06.005;5. oddíl svìtlušek a skautek;Olomouc;0;17;3;1;2;23;0;17;3;1;2;23
2019;25939;oddil;712.06.007-1;Racci;Olomouc;0;15;1;2;1;19;0;15;1;2;1;19
2019;25942;oddil;712.06.012;12. oddíl skautù a skautek;Olomouc;0;18;3;1;2;24;0;18;3;1;2;24
2019;29552;oddil;712.06.027;27. roverskı kmen Respekti;;0;0;4;1;0;5;0;0;7;2;0;9
2019;25944;oddil;712.07.003;Olomoucká TROJKA;Olomouc;0;18;0;1;3;22;0;18;0;1;3;22
2019;25945;oddil;712.07.015-1;15.skautskı oddíl Poutníci Olomouc;Rooseveltova 101, Olomouc;0;54;9;13;0;76;0;54;9;13;0;76
2019;25946;oddil;712.07.606;606. oddíl;Olomouc;0;0;0;3;15;18;0;0;0;3;15;18
2019;25949;oddil;712.08.001;1. smeèka vlèat;Olomouc;0;32;2;4;3;41;0;32;2;4;3;41
2019;29200;oddil;712.08.002;Benjamínci;Olomouc;4;20;1;2;0;27;4;20;1;2;0;27
2019;25953;oddil;712.08.008-3;KOMPAS;Olomouc;0;22;2;5;2;31;0;22;2;5;2;31
2019;25954;oddil;712.08.008-4;Sluneènice;Purkyòova 3, Olomouc;0;17;4;3;0;24;0;17;4;3;0;24
2019;25955;oddil;712.08.008-8;Èumulangma;Slatinice;0;16;4;3;1;24;0;16;4;3;1;24
2019;28544;oddil;712.08.014;Roveøi;;0;0;1;2;13;16;0;0;1;2;13;16
2019;25956;oddil;712.08.015;Pampelišky;Olomouc;0;27;2;7;0;36;0;27;2;7;0;36
2019;25957;oddil;712.08.018;Pomnìnky;Senièka;0;27;3;7;6;43;0;27;3;7;6;43
2019;25958;oddil;712.08.299;299. klub OS;Olomouc;0;0;0;0;14;14;0;0;0;0;14;14
2019;25959;oddil;712.08.802;802. kmen mladších oldskautù;Olomouc;0;0;0;0;20;20;0;0;0;0;21;21
2019;25961;oddil;712.09.004-1;4. smeèka vlèat;Olomouc;0;36;4;5;0;45;0;36;4;5;0;45
2019;25962;oddil;712.09.004-2;Sluníèka;Olomouc;22;35;2;6;0;65;22;35;2;6;0;65
2019;25963;oddil;712.09.009-1;Vikingové;Olomouc;0;21;4;4;0;29;0;21;4;4;0;29
2019;25965;oddil;712.09.009-2;Støelená kvítka;Olomouc;0;29;8;6;0;43;0;29;8;6;0;43
2019;25966;oddil;712.09.022;DRN;Olomouc;0;0;6;7;10;23;0;0;6;7;10;23
2019;25973;oddil;712.13.005;RebeLové;Paseka;0;14;1;3;2;20;0;14;1;3;2;20
2019;25975;oddil;712.13.013;Medvìdi;Šternberk;2;21;7;3;2;35;2;21;7;3;2;35
2019;25976;oddil;712.13.013-9;Old Šternberk;Šternberk;0;0;0;2;6;8;0;0;0;2;6;8
2019;25977;oddil;712.13.014;Šavani;Štenberk;0;10;2;2;2;16;0;10;2;2;2;16
2019;25978;oddil;712.13.028;Dráèata;Paseka;4;19;1;0;3;27;4;19;1;0;3;27
2019;25985;oddil;712.18.010;Severka;Dub nad Moravou;0;0;0;0;16;16;0;0;0;0;16;16
2019;25986;oddil;712.18.011;Medvid;Dub nad Moravou;5;14;2;3;3;27;5;14;2;3;3;27
2019;25987;oddil;712.18.021;Dakota;Dub nad Moravou;6;53;20;12;14;105;6;53;20;12;14;105
2019;25990;oddil;712.19.002;Poutníci;Èechovice;0;27;7;6;3;43;0;27;7;6;3;43
2019;25991;oddil;712.19.003;3. oddíl Kamzíci Doloplazy;Doloplazy;5;38;7;19;11;80;5;38;7;19;11;80
2019;27319;oddil;712.19.006;Ostøíi Velkı Újezd;Velkı Újezd;3;19;6;2;3;33;3;19;6;2;3;33
2019;28224;oddil;712.19.012;Velká Bystøice;Velká Bystøice;0;34;1;3;17;55;0;34;1;3;17;55
2019;25992;oddil;712.19.016;Andromeda;Velkı Tınec;0;64;10;12;5;91;0;64;10;12;5;91
2019;25993;oddil;712.19.021;Vacanovice;Vacanovice;0;0;0;2;4;6;0;0;0;2;4;6
2019;25996;oddil;712.21.021;21.oddíl - 021 OS;Bìlkovice - Lašany;0;0;0;2;8;10;0;0;0;2;9;11
2019;29045;oddil;712.21.025;25.oddíl Bìlkovice - Lašany;Bìlkovice - Lašany;0;9;0;0;1;10;0;9;0;0;2;11
2019;25997;oddil;712.21.026;26. oddíl Bìlkovice - Lašany;Bìlkovice-Lašany;0;6;2;1;2;11;0;6;2;1;2;11
2019;26000;oddil;713.02.004;Roverskı kmen Netopıøi;Prostìjov;0;0;0;2;4;6;0;0;0;2;4;6
2019;26001;oddil;713.02.005;Dcery pøírody;Prostìjov;0;17;5;2;1;25;0;17;5;2;1;25
2019;26002;oddil;713.02.006;Roj svìtlušek;Prostìjov;0;11;0;0;4;15;0;11;0;0;4;15
2019;26003;oddil;713.02.007;Oldskautky;Prostìjov;0;0;0;0;4;4;0;0;0;0;4;4
2019;26004;oddil;713.02.007-2;7. oddíl raloci;Prostìjov;0;25;11;5;1;42;0;25;11;5;1;42
2019;26006;oddil;713.03.001;Synové Slunce;Prostìjov;0;47;4;6;1;58;0;47;4;6;1;58
2019;26007;oddil;713.03.003;Keltská rùe; Bezruèova 18, Plumlov;0;13;4;2;3;22;0;13;4;2;3;22
2019;26013;oddil;713.03.005;Dcery Mìsíce;Prostìjov;0;25;9;4;4;42;0;25;9;4;4;42
2019;26015;oddil;713.04.001;1.oddíl;Kostelec na Hané;0;0;0;0;12;12;0;0;0;0;12;12
2019;26016;oddil;713.04.003;3. oddíl;Kostelec na Hané;0;28;1;0;2;31;0;28;1;0;2;31
2019;26021;oddil;713.05.002;2. oddíl Ohniváci;Prostìjov;0;0;0;10;7;17;0;0;0;10;7;17
2019;26024;oddil;713.05.006;6. oddíl Mustangové;Prostìjov;0;18;9;4;3;34;0;18;9;4;3;34
2019;28829;oddil;713.05.009;9. oddíl Mraveneèci;Prostìjov;3;12;0;2;2;19;3;12;1;2;2;20
2019;26023;oddil;713.05.021;21. oddíl Kapky rosy;Prostìjov;0;40;0;3;2;45;0;40;3;6;2;51
2019;26026;oddil;713.07.001;1. oddíl;Konice;2;30;2;4;2;40;2;30;2;4;2;40
2019;26027;oddil;713.07.003;3. oddíl SCOIA' TAEL;Konice;0;0;0;1;10;11;0;0;0;1;10;11
2019;26028;oddil;713.07.004;2.oddíl Josefa Mánesa;nám. Svobody 289, Èechy pod Kosíøem 798 58;0;8;1;2;1;12;0;8;1;2;1;12
2019;28132;oddil;713.08.005;5. oddíl VS Waitangi Vrbátky;Vrbátky;0;0;0;0;2;2;0;0;0;0;2;2
2019;28130;oddil;713.08.007;7. oddíl VS Puhoia Vrbátky;Vrbátky;0;9;2;1;1;13;0;9;2;1;1;13
2019;28129;oddil;713.08.008;8. oddíl VS Paringa Vrbátky;Vrbátky;0;10;1;0;2;13;0;10;1;0;2;13
2019;28216;oddil;714.01.001-1;1. oddíl Mamutíci;Pøerov;4;9;0;0;2;15;4;9;0;0;2;15
2019;26034;oddil;714.01.002-1;2. oddíl;Pøerov;0;30;1;2;2;35;0;30;1;2;2;35
2019;26032;oddil;714.01.003-1;Kmen R&R Uroboros;Pøerov;0;0;5;6;2;13;0;0;5;6;2;13
2019;26033;oddil;714.01.384-1;384. oddíl OS;Pøerov;0;0;0;0;11;11;0;0;0;0;11;11
2019;26036;oddil;714.02.201-1;BRODECKÁ 1 a 2;Brodek;7;48;0;2;3;60;7;48;0;2;3;60
2019;26038;oddil;714.02.203-1;ROVEØI A RANGERS;Brodek;0;0;9;13;3;25;0;0;9;13;3;25
2019;26039;oddil;714.02.204-1;VÌRNÍ PØÁTELÉ;Brodek;0;0;0;0;37;37;0;0;0;0;37;37
2019;26040;oddil;714.02.205-1;Rokytnice;Rokytnice u Pøerova;1;13;1;1;3;19;1;13;1;1;3;19
2019;26047;oddil;714.03.301;1.skautskı smíšenı oddíl Kojetín;Kojetín;0;7;4;3;2;16;0;7;4;3;2;16
2019;26049;oddil;714.03.303;1.smíšenı roj a smeèka Kojetín;Kojetín;0;12;0;2;2;16;0;12;0;2;2;16
2019;26050;oddil;714.03.307;Oddíl Oldskautù;Kojetín;0;0;0;1;6;7;0;0;0;1;6;7
2019;26052;oddil;714.04.001;1. oddíl Skautù a Skautek;Lipník nad Beèvou;1;21;6;0;2;30;1;21;6;0;2;30
2019;26054;oddil;714.04.002;1. klub kmene dospìlıch;Lipník nad Beèvou;0;0;0;11;8;19;0;0;0;11;8;19
2019;29103;oddil;714.05.001;1. oddíl - Vlèušky;Hranice;0;28;2;2;1;33;0;28;2;2;1;33
2019;27417;oddil;714.05.002;2. oddíl - Hranièáøi;Hranice;0;16;7;3;2;28;0;16;7;3;2;28
2019;29520;oddil;714.05.003;3. oddíl - Bobøíci;Hranice;13;0;0;0;5;18;13;0;0;0;5;18
2019;27418;oddil;714.05.005;Oldskauti;Hranice;0;0;0;2;27;29;0;0;0;2;27;29
2019;26063;oddil;715.01.001;1. dívèí oddíl Šumperk;Šumperk;0;27;9;11;8;55;0;27;9;11;8;55
2019;26064;oddil;715.01.002;2. chlapeckı oddíl Šumperk;Šumperk;0;13;3;4;7;27;0;13;3;4;7;27
2019;26546;oddil;715.01.003;3. dívèí oddíl Strákynì pøátelství;Šumperk;0;22;5;10;7;44;0;22;5;10;7;44
2019;26547;oddil;715.01.004;4. dívèí oddíl Libina;Libina;0;21;4;5;2;32;0;21;4;5;2;32
2019;26548;oddil;715.01.005;5. chlapeckı oddíl Libina;Libina;0;13;3;3;2;21;0;13;3;3;2;21
2019;28087;oddil;715.01.006;1. vlèácká smeèka;Šumperk;0;39;4;10;5;58;0;39;4;10;5;58
2019;26550;oddil;715.03.031;Strákynì pøátelství;Bludov;0;19;0;1;2;22;0;19;0;1;2;22
2019;26551;oddil;715.03.032;2. oddíl Bludovit;Bludov;0;12;6;4;1;23;0;12;6;4;1;23
2019;26553;oddil;715.03.469;469. oddíl;Bludov;0;0;0;2;12;14;0;0;0;2;12;14
2019;26555;oddil;715.04.001-1;Severky;Postøelmov;0;14;1;5;1;21;0;14;1;5;1;21
2019;26590;oddil;715.04.001-3;Stopaøi;Postøelmov;0;10;2;6;2;20;0;10;2;6;2;20
2019;28292;oddil;715.04.001-5;Klub Oldskautù;Postøelmov;0;0;0;0;9;9;0;0;0;0;9;9
2019;26593;oddil;715.06.002;Zlatá lilie;Zábøeh;5;28;5;7;9;54;5;28;5;7;9;54
2019;26556;oddil;715.06.003;Trojka Shawnee;Zábøeh;1;11;0;0;2;14;1;11;0;0;3;15
2019;27592;oddil;715.06.005;Ti druzí ;Zábøeh;0;0;0;0;6;6;0;0;0;0;6;6
2019;26559;oddil;715.07.001;Skalák;Zábøeh;2;9;1;5;8;25;2;9;1;5;8;25
2019;26560;oddil;715.07.003;Dráèata;Zábøeh - Krumpach;2;13;0;0;5;20;2;13;0;0;5;20
2019;26561;oddil;715.07.004;áby;Skalièka;0;36;6;4;2;48;0;36;6;4;2;48
2019;26562;oddil;715.07.006;Kopretiny;Hoštejn;0;25;6;0;6;37;0;25;6;0;6;37
2019;26563;oddil;715.07.008;Rozrazil;Zábøeh;2;16;2;3;4;27;2;16;2;3;4;27
2019;26564;oddil;715.07.009;Hledaèi;Štíty;0;26;4;4;9;43;0;26;4;4;9;43
2019;26567;oddil;715.08.001;Lesní rytíøi;Ke Koupališti ev.è. 48, Loštice;0;23;5;1;2;31;0;23;5;1;2;31
2019;28110;oddil;715.08.002;Roj Svìtlušek;Loštice;6;30;0;1;5;42;6;30;0;1;5;42
2019;26569;oddil;715.08.003;smeèka vlèat;Loštice;0;18;1;0;1;20;0;18;1;0;1;20
2019;26571;oddil;715.10.001;1.chlapeckı;Lesnice;5;35;1;0;3;44;5;35;1;0;3;44
2019;26572;oddil;715.10.002;2.dívèí;Lesnice;3;18;0;0;3;24;3;18;0;0;3;24
2019;26573;oddil;715.10.003;Oddíl R+R;Lesnice;0;0;3;9;0;12;0;0;3;9;0;12
2019;29544;oddil;715.10.005;1.dlouhomilovskı;Dlouhomilov;3;22;0;2;8;35;3;22;0;2;8;35
2019;26576;oddil;715.11.001;Chlapeckı;Ruda nad Moravou;0;25;4;1;1;31;0;25;4;1;1;31
2019;26577;oddil;715.11.002;2.Chlapeckı Olšany;Olšany;5;31;0;1;5;42;5;31;0;1;5;42
2019;26578;oddil;715.11.003;Dívèí;Ruda nad Moravou;0;53;1;2;0;56;0;53;1;2;0;56
2019;27440;oddil;715.11.004;Roverskı kmen;Ruda nad Moravou;0;0;15;19;7;41;0;0;15;19;7;41
2019;26579;oddil;715.11.005;634. Klub OS;Ruda nad Moravou;0;0;0;0;22;22;0;0;0;0;22;22
2019;27229;oddil;715.13.001;1. oddíl;Rovensko;3;24;0;0;2;29;3;24;0;0;2;29
2019;26581;oddil;715.13.002;2. oddíl;Rovensko;0;10;2;1;1;14;0;10;2;1;1;14
2019;26583;oddil;715.13.003;3. oddíl;Rovensko, Sudkov;0;0;0;3;15;18;0;0;0;3;15;18
2019;25901;oddil;715.15.003;Vèelky;Mikulovice;0;17;1;6;5;29;0;17;1;6;5;29
2019;25892;oddil;715.15.007;Wakonda;Jeseník;0;0;0;0;5;5;0;0;0;0;5;5
2019;25894;oddil;715.15.009;Jesenická devítka;Jeseník;1;28;3;9;10;51;1;28;3;9;10;51
2019;25896;oddil;715.15.014;Jitøenka;Jeseník;0;12;0;3;4;19;0;12;0;3;4;19
2019;26586;oddil;715.18.001;1. oddíl skautek;Staré Mìsto;0;27;5;4;14;50;0;27;5;4;14;50
2019;26587;oddil;715.18.002;1. oddíl skautù;Staré Mìsto;0;21;4;5;15;45;0;21;4;5;15;45
2019;24845;oddil;721.01.001;Klub OS;Kromìøí;0;0;0;0;25;25;0;0;0;0;25;25
2019;24847;oddil;721.01.003;Støelka;Kromìøí;2;24;2;2;1;31;2;24;2;2;1;31
2019;27558;oddil;721.01.004;Smeèka vlèat;Kromìøí;3;25;3;2;2;35;3;25;3;2;2;35
2019;28797;oddil;721.01.007;Skauti sv. Dominika Savia;Kromìøí;0;21;3;0;2;26;0;21;3;0;3;27
2019;24855;oddil;721.01.014;14. oddíl vlèat sv. Františka z Assisi;Kromìøí;2;40;1;1;9;53;2;40;1;2;9;54
2019;28479;oddil;721.02.001;2. oddíl Vlèat;Lipník nad Beèvou;3;18;0;1;2;24;3;18;0;1;2;24
2019;28482;oddil;721.02.002;2. oddíl skautù;Lipník nad Beèvou;0;11;5;3;3;22;0;11;5;3;3;22
2019;28481;oddil;721.02.004;2. Klub OS;Lipník nad Beèvou;0;0;0;1;8;9;0;0;0;1;8;9
2019;24852;oddil;721.03.005;sv. Dona Boska;Kromìøí;1;27;9;6;7;50;1;27;9;6;7;50
2019;24853;oddil;721.03.006;sv. Jany z Arcu;Kromìøí;2;52;3;8;1;66;2;52;3;8;1;66
2019;24854;oddil;721.03.013;Klub OS;Kromìøí;0;0;0;0;23;23;0;0;0;0;23;23
2019;24856;oddil;721.03.015;Mafie 011;Kromìøí;0;0;0;3;5;8;0;0;0;3;5;8
2019;24866;oddil;721.06.601;Sluneènice;Holešov;0;35;3;5;9;52;0;35;3;5;9;52
2019;24867;oddil;721.06.602;Bílı jednoroec;Holešov;0;23;4;4;6;37;0;23;4;4;6;37
2019;24868;oddil;721.06.608;Klub OS;Holešov;0;0;0;0;13;13;0;0;0;0;13;13
2019;24871;oddil;721.07.002;2. oddíl;Chropynì;1;22;2;0;2;27;1;22;2;0;2;27
2019;24873;oddil;721.07.009;9. oddíl;Chropynì;0;0;0;7;1;8;0;0;0;7;1;8
2019;24875;oddil;721.07.013;Klub OS;Chropynì;0;0;0;0;7;7;0;0;0;0;7;7
2019;24878;oddil;722.01.001;Severka;Uherské Hradištì;0;37;2;6;16;61;0;37;2;6;16;61
2019;24880;oddil;722.01.003;Jeleni;Uherské Hradištì;1;54;2;5;6;68;1;54;2;5;6;68
2019;24881;oddil;722.01.005;5. Kon-Tiki;Hluk;0;17;2;4;5;28;0;17;2;4;5;28
2019;24882;oddil;722.01.006;Mustangové;Uherské Hradištì;0;30;7;12;9;58;0;30;7;12;9;58
